Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomePerPerson,PitchEffectiveness,FamilySize,IsFrequentTraveller,ProdTaken
26.0,0,1,6.0,2,0,2,3.0,1,4.0,1,2.0,0,5,0,1.0,2,21397.0,10698.5,15.0,3.0,0,0
25.0,1,3,25.0,3,1,2,4.0,0,4.0,1,2.0,1,1,0,1.0,1,17413.0,8706.5,4.0,3.0,0,1
35.0,1,1,22.0,2,1,3,3.0,3,3.0,1,5.0,1,1,0,0.0,3,22632.0,7544.0,3.0,3.0,1,0
36.0,1,1,29.0,2,0,4,2.0,3,4.0,1,2.0,0,5,1,3.0,3,30674.0,7668.5,10.0,7.0,0,0
30.0,1,1,16.0,2,1,4,2.0,0,3.0,1,8.0,0,5,1,1.0,1,21129.0,5282.25,10.0,5.0,1,0
36.0,0,1,14.0,2,0,3,1.0,3,5.0,1,1.0,0,3,0,1.0,3,26713.0,8904.33,3.0,4.0,0,0
47.0,1,1,7.0,3,1,4,4.0,3,5.0,1,2.0,0,2,0,1.0,3,28074.0,7018.5,8.0,5.0,0,0
32.0,0,1,8.0,2,1,3,3.0,0,3.0,2,1.0,0,5,1,1.0,1,18068.0,6022.67,15.0,4.0,0,0
40.0,1,1,9.0,1,0,4,5.0,1,3.0,2,3.0,0,1,1,2.0,2,23231.0,5807.75,5.0,6.0,0,0
49.0,1,1,14.0,2,0,2,3.0,3,4.0,0,5.0,0,4,0,0.0,3,22403.0,11201.5,12.0,2.0,1,0
55.0,1,1,9.0,1,0,3,4.0,3,3.0,1,2.0,0,4,0,1.0,3,32227.0,10742.33,16.0,4.0,0,0
33.0,1,3,15.0,1,0,4,5.0,1,4.0,0,3.0,1,2,1,1.0,2,23906.0,5976.5,10.0,5.0,0,0
27.0,1,1,13.0,2,0,3,5.0,0,4.0,0,3.0,0,3,1,1.0,1,21046.0,7015.33,15.0,4.0,0,0
38.0,1,1,13.0,3,1,3,3.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0,8217.33,9.0,5.0,1,0
36.0,1,1,14.0,2,1,3,4.0,3,3.0,2,5.0,0,3,0,2.0,3,28899.0,9633.0,12.0,5.0,1,0
31.0,1,3,12.0,2,1,3,5.0,1,3.0,1,5.0,1,3,0,2.0,2,21172.0,7057.33,15.0,5.0,1,1
49.0,1,3,17.0,3,0,2,3.0,3,3.0,1,2.0,0,4,0,0.0,3,22654.0,11327.0,12.0,2.0,0,1
45.0,1,3,19.0,3,1,2,1.0,4,3.0,2,7.0,1,3,1,0.0,0,33824.0,16912.0,3.0,2.0,1,1
45.0,1,1,34.0,1,1,3,3.0,0,3.0,1,5.0,0,3,1,2.0,1,17132.0,5710.67,9.0,5.0,1,0
37.0,0,1,17.0,2,1,2,3.0,3,3.0,1,2.0,1,3,1,1.0,3,27185.0,13592.5,9.0,3.0,0,0
40.0,1,1,31.0,3,1,3,4.0,0,4.0,1,3.0,1,1,0,1.0,1,22582.0,7527.33,4.0,4.0,0,1
57.0,1,1,31.0,2,1,4,4.0,0,3.0,2,3.0,0,3,0,1.0,1,21265.0,5316.25,12.0,5.0,0,1
34.0,1,1,7.0,2,1,4,5.0,0,5.0,2,5.0,1,4,0,1.0,1,21477.0,5369.25,20.0,5.0,1,0
39.0,1,1,36.0,1,1,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24939.0,8313.0,4.0,4.0,1,0
40.0,1,1,13.0,3,1,4,4.0,0,5.0,1,2.0,1,1,1,2.0,1,21082.0,5270.5,4.0,6.0,0,1
39.0,1,1,9.0,3,1,3,4.0,1,3.0,1,1.0,0,4,0,2.0,2,18069.0,6023.0,16.0,5.0,0,0
40.0,1,1,20.0,3,1,2,4.0,2,3.0,2,2.0,0,3,1,1.0,4,34626.0,17313.0,12.0,3.0,0,0
29.0,1,1,6.0,2,0,2,4.0,0,5.0,1,2.0,1,1,0,0.0,1,17319.0,8659.5,4.0,2.0,0,1
27.0,1,1,23.0,3,1,3,4.0,0,4.0,1,4.0,1,2,1,2.0,1,21051.0,7017.0,8.0,5.0,1,1
38.0,1,3,16.0,3,1,3,4.0,3,3.0,1,1.0,1,3,1,0.0,3,23740.0,7913.33,12.0,3.0,0,0
28.0,1,1,13.0,2,1,3,3.0,0,5.0,2,4.0,1,3,0,2.0,1,21674.0,7224.67,9.0,5.0,1,1
38.0,1,3,23.0,3,1,4,5.0,1,3.0,1,6.0,0,5,1,1.0,2,25012.0,6253.0,25.0,5.0,1,0
48.0,0,1,6.0,3,1,2,1.0,4,3.0,2,3.0,0,1,0,0.0,0,31885.0,15942.5,1.0,2.0,0,0
27.0,1,1,13.0,2,0,4,4.0,0,3.0,1,3.0,1,1,0,2.0,1,21337.0,5334.25,4.0,6.0,0,0
40.0,1,1,8.0,3,0,3,3.0,0,3.0,1,3.0,0,1,1,1.0,1,17001.0,5667.0,3.0,4.0,0,0
46.0,1,1,8.0,2,1,2,3.0,3,3.0,1,4.0,0,1,1,1.0,3,23578.0,11789.0,3.0,3.0,1,0
35.0,1,1,13.0,3,1,3,4.0,0,5.0,2,4.0,0,2,1,2.0,1,21638.0,7212.67,8.0,5.0,1,1
39.0,1,1,22.0,2,1,4,5.0,3,3.0,1,2.0,1,5,1,2.0,3,30188.0,7547.0,25.0,6.0,0,0
36.0,1,3,16.0,1,0,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,20673.0,6891.0,4.0,5.0,0,0
40.0,1,3,14.0,2,1,4,4.0,0,3.0,1,3.0,1,1,1,3.0,1,23212.0,5803.0,4.0,7.0,0,1
26.0,1,1,6.0,3,1,3,3.0,0,5.0,2,1.0,0,5,1,2.0,1,17867.0,5955.67,15.0,5.0,0,0
22.0,1,1,21.0,3,0,2,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17871.0,8935.5,6.0,3.0,0,0
37.0,1,1,12.0,2,1,4,4.0,1,4.0,2,2.0,0,2,0,3.0,2,24592.0,6148.0,8.0,7.0,0,0
47.0,1,1,31.0,3,1,2,3.0,3,3.0,2,3.0,0,3,1,0.0,3,23633.0,11816.5,9.0,2.0,0,0
26.0,1,1,8.0,3,1,2,1.0,1,3.0,1,2.0,0,3,1,1.0,2,20472.0,10236.0,3.0,3.0,0,0
30.0,1,3,17.0,3,1,3,5.0,1,3.0,2,2.0,0,4,1,1.0,2,24547.0,8182.33,20.0,4.0,0,0
27.0,1,1,8.0,2,0,2,3.0,0,5.0,1,2.0,0,3,0,1.0,1,17341.0,8670.5,9.0,3.0,0,0
25.0,1,3,19.0,3,1,2,3.0,0,3.0,0,2.0,0,3,1,0.0,1,17096.0,8548.0,9.0,2.0,0,0
26.0,1,3,34.0,3,1,3,3.0,1,4.0,0,2.0,0,3,1,0.0,2,21272.0,7090.67,9.0,3.0,0,0
31.0,1,1,29.0,2,0,3,4.0,0,3.0,0,6.0,1,2,0,2.0,1,20810.0,6936.67,8.0,5.0,1,1
29.0,1,1,14.0,2,1,4,4.0,0,5.0,2,5.0,1,3,0,3.0,1,25352.0,6338.0,12.0,7.0,1,1
20.0,1,1,17.0,3,0,3,4.0,0,5.0,2,2.0,1,3,1,2.0,1,17600.0,5866.67,12.0,5.0,0,1
33.0,0,1,20.0,2,0,4,5.0,0,4.0,0,3.0,0,5,0,1.0,1,21421.0,5355.25,25.0,5.0,0,0
21.0,1,3,28.0,3,1,3,2.0,0,3.0,2,3.0,0,3,1,2.0,1,21356.0,7118.67,6.0,5.0,0,0
30.0,1,1,8.0,2,0,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22438.0,5609.5,4.0,7.0,0,0
32.0,1,1,11.0,3,0,4,2.0,0,3.0,1,2.0,0,5,1,3.0,1,22656.0,5664.0,10.0,7.0,0,0
42.0,0,1,25.0,3,1,2,1.0,0,3.0,1,7.0,1,3,0,0.0,1,17759.0,8879.5,3.0,2.0,1,1
31.0,0,1,15.0,3,1,2,4.0,0,5.0,2,1.0,1,3,1,0.0,1,17321.0,8660.5,12.0,2.0,0,1
37.0,1,3,17.0,3,1,3,5.0,3,5.0,1,2.0,0,5,0,1.0,3,25772.0,8590.67,25.0,4.0,0,1
29.0,1,3,16.0,3,0,2,4.0,1,4.0,1,2.0,1,5,0,1.0,2,23268.0,11634.0,20.0,3.0,0,0
34.0,1,1,6.0,2,1,2,3.0,1,3.0,1,1.0,0,4,1,0.0,2,20484.0,10242.0,12.0,2.0,0,0
29.0,1,1,9.0,3,1,3,4.0,0,3.0,2,8.0,0,3,0,1.0,1,23060.0,7686.67,12.0,4.0,1,1
31.0,1,1,9.0,2,0,3,6.0,1,3.0,2,4.0,0,1,1,1.0,2,24769.0,8256.33,6.0,4.0,1,0
35.0,0,1,8.0,2,0,3,3.0,1,5.0,1,3.0,0,4,0,0.0,2,20093.0,6697.67,12.0,3.0,0,0
34.0,0,3,32.0,3,0,3,4.0,1,3.0,1,3.0,0,3,0,2.0,2,23217.0,7739.0,12.0,5.0,0,0
35.0,1,1,14.0,3,1,3,4.0,0,3.0,2,3.0,0,1,0,2.0,1,21650.0,7216.67,4.0,5.0,0,0
30.0,1,1,7.0,2,0,4,4.0,0,3.0,1,3.0,0,2,0,3.0,1,22438.0,5609.5,8.0,7.0,0,0
51.0,1,1,7.0,3,1,3,5.0,0,3.0,1,4.0,0,3,1,1.0,1,22368.0,7456.0,15.0,4.0,1,0
27.0,1,3,30.0,3,0,3,5.0,1,3.0,1,2.0,1,1,0,1.0,2,22835.0,7611.67,5.0,4.0,0,0
41.0,1,3,15.0,2,1,3,3.0,3,3.0,1,4.0,1,1,0,1.0,3,23189.0,7729.67,3.0,4.0,1,0
29.0,1,1,12.0,1,1,3,4.0,0,3.0,2,3.0,1,1,0,1.0,1,22119.0,7373.0,4.0,4.0,0,1
40.0,0,1,17.0,1,0,3,3.0,1,3.0,1,2.0,0,3,1,1.0,2,21323.0,7107.67,9.0,4.0,0,0
35.0,1,1,9.0,2,1,3,5.0,1,5.0,1,8.0,0,4,0,2.0,2,24635.0,8211.67,20.0,5.0,1,0
35.0,1,3,22.0,3,0,4,4.0,1,5.0,2,3.0,0,1,1,3.0,2,24803.0,6200.75,4.0,7.0,0,0
30.0,1,2,6.0,2,1,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17064.0,8532.0,3.0,3.0,0,0
46.0,0,3,33.0,2,0,4,4.0,1,5.0,1,4.0,0,1,0,3.0,2,22964.0,5741.0,4.0,7.0,1,1
36.0,1,3,17.0,3,1,3,5.0,3,5.0,1,2.0,0,5,1,2.0,3,28984.0,9661.33,25.0,5.0,0,1
38.0,1,3,10.0,2,1,3,4.0,3,3.0,2,4.0,0,3,0,1.0,3,26106.0,8702.0,12.0,4.0,1,0
43.0,0,1,17.0,1,1,3,4.0,0,3.0,1,5.0,0,4,1,1.0,1,21614.0,7204.67,16.0,4.0,1,0
58.0,0,1,8.0,2,1,2,4.0,0,3.0,1,1.0,1,2,0,0.0,1,17380.0,8690.0,8.0,2.0,0,1
30.0,1,1,14.0,3,0,4,5.0,0,3.0,1,8.0,0,5,1,2.0,1,21210.0,5302.5,25.0,6.0,1,0
57.0,0,1,16.0,3,0,4,4.0,0,3.0,1,4.0,0,1,1,1.0,1,21620.0,5405.0,4.0,5.0,1,0
30.0,0,3,28.0,2,0,3,3.0,3,5.0,1,1.0,0,1,1,1.0,3,23412.0,7804.0,3.0,4.0,0,0
30.0,0,1,15.0,3,1,3,3.0,1,5.0,1,2.0,0,2,0,1.0,2,18072.0,6024.0,6.0,4.0,0,0
36.0,1,3,8.0,2,1,3,3.0,0,3.0,2,4.0,1,3,0,0.0,1,17644.0,5881.33,9.0,3.0,1,0
38.0,0,1,12.0,1,1,3,2.0,0,3.0,2,2.0,0,5,1,1.0,1,22178.0,7392.67,10.0,4.0,0,0
37.0,0,3,18.0,1,0,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0,7104.0,20.0,7.0,0,0
47.0,1,3,9.0,1,0,4,6.0,4,4.0,1,5.0,1,5,1,1.0,0,35550.0,8887.5,30.0,5.0,1,0
45.0,1,1,31.0,2,0,3,4.0,1,3.0,1,1.0,0,4,0,0.0,2,20906.0,6968.67,16.0,3.0,0,0
33.0,0,3,14.0,2,0,2,4.0,0,3.0,2,1.0,0,1,0,1.0,1,17342.0,8671.0,4.0,3.0,0,0
49.0,1,1,7.0,2,0,3,5.0,4,5.0,0,2.0,0,4,0,2.0,0,34080.0,11360.0,20.0,5.0,0,0
28.0,1,1,14.0,2,0,3,3.0,0,3.0,2,2.0,0,4,0,1.0,1,18310.0,6103.33,12.0,4.0,0,0
44.0,1,3,6.0,3,0,3,3.0,1,5.0,1,6.0,1,2,0,0.0,2,20454.0,6818.0,6.0,3.0,1,0
33.0,1,1,10.0,3,0,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,25403.0,6350.75,8.0,6.0,0,0
45.0,1,1,15.0,2,1,4,2.0,0,3.0,1,4.0,1,3,1,1.0,1,21496.0,5374.0,6.0,5.0,1,0
53.0,1,3,8.0,2,0,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0,10142.33,12.0,3.0,0,0
45.0,1,1,17.0,2,1,4,4.0,0,3.0,2,3.0,1,3,1,1.0,1,21614.0,5403.5,12.0,5.0,0,1
59.0,1,3,31.0,2,0,2,3.0,3,5.0,2,1.0,0,3,1,0.0,3,22637.0,11318.5,9.0,2.0,0,0
42.0,1,3,13.0,3,1,3,4.0,3,3.0,2,3.0,0,5,1,1.0,3,27919.0,9306.33,20.0,4.0,0,0
34.0,0,1,8.0,2,1,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0,12273.5,16.0,2.0,0,0
37.0,1,3,10.0,2,1,3,5.0,3,3.0,1,3.0,1,1,1,1.0,3,29003.0,9667.67,5.0,4.0,0,1
29.0,1,1,8.0,2,1,3,3.0,0,4.0,0,1.0,0,4,0,0.0,1,17703.0,5901.0,12.0,3.0,0,0
29.0,1,1,9.0,2,1,4,5.0,0,4.0,1,2.0,0,1,0,3.0,1,21879.0,5469.75,5.0,7.0,0,0
40.0,1,1,30.0,1,1,3,3.0,1,3.0,1,2.0,0,3,1,1.0,2,18319.0,6106.33,9.0,4.0,0,0
31.0,0,2,15.0,2,0,4,5.0,0,3.0,1,8.0,0,5,1,3.0,1,20858.0,5214.5,25.0,7.0,1,1
60.0,1,3,32.0,2,0,5,4.0,3,5.0,2,2.0,0,3,1,2.0,3,26315.0,5263.0,12.0,7.0,0,0
36.0,1,1,34.0,3,0,3,5.0,0,5.0,2,3.0,0,4,0,2.0,1,21237.0,7079.0,20.0,5.0,0,0
49.0,1,1,22.0,3,0,3,3.0,0,5.0,1,5.0,1,1,1,1.0,1,17587.0,5862.33,3.0,4.0,1,0
35.0,1,1,13.0,2,0,3,4.0,1,3.0,2,3.0,0,3,0,1.0,2,23487.0,7829.0,12.0,4.0,0,0
19.0,1,2,8.0,1,1,2,4.0,0,3.0,2,2.0,0,3,0,0.0,1,17564.0,8782.0,12.0,2.0,0,1
48.0,1,1,9.0,3,0,4,4.0,1,3.0,1,7.0,0,1,0,1.0,2,23748.0,5937.0,4.0,5.0,1,0
32.0,1,1,15.0,2,0,3,3.0,1,3.0,0,2.0,1,5,1,2.0,2,21322.0,7107.33,15.0,5.0,0,0
42.0,1,1,8.0,2,1,3,4.0,1,3.0,2,4.0,0,1,1,0.0,2,21781.0,7260.33,4.0,3.0,1,0
32.0,1,1,31.0,3,0,4,5.0,1,5.0,2,3.0,0,5,1,1.0,2,25490.0,6372.5,25.0,5.0,0,0
52.0,0,1,34.0,3,0,2,1.0,4,3.0,0,3.0,1,4,0,0.0,0,28247.0,14123.5,4.0,2.0,0,0
35.0,1,3,9.0,3,0,3,4.0,1,5.0,2,2.0,1,3,1,1.0,2,23216.0,7738.67,12.0,4.0,0,0
30.0,1,1,28.0,2,0,3,2.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0,9552.67,10.0,5.0,0,0
41.0,0,1,8.0,2,0,3,4.0,1,3.0,2,3.0,1,2,0,0.0,2,21811.0,7270.33,8.0,3.0,0,0
40.0,1,1,13.0,3,1,4,4.0,0,5.0,0,2.0,1,2,1,2.0,1,21082.0,5270.5,8.0,6.0,0,1
55.0,1,1,8.0,2,0,3,3.0,4,3.0,2,3.0,1,5,0,0.0,0,31659.0,10553.0,15.0,3.0,0,0
37.0,1,3,6.0,2,1,2,4.0,3,3.0,1,6.0,0,1,1,1.0,3,25609.0,12804.5,4.0,3.0,1,1
20.0,1,1,10.0,3,0,4,4.0,0,4.0,2,3.0,0,3,1,3.0,1,20161.0,5040.25,12.0,7.0,0,0
31.0,0,1,11.0,1,1,3,4.0,0,3.0,2,2.0,1,4,1,1.0,1,20963.0,6987.67,16.0,4.0,0,1
37.0,0,1,10.0,1,1,3,4.0,0,4.0,1,3.0,0,3,0,2.0,1,22370.0,7456.67,12.0,5.0,0,0
38.0,1,1,8.0,3,0,2,4.0,3,3.0,1,4.0,1,5,1,1.0,3,22756.0,11378.0,20.0,3.0,1,0
46.0,1,1,6.0,3,1,3,3.0,3,5.0,1,1.0,0,2,0,0.0,3,24396.0,8132.0,6.0,3.0,0,0
31.0,1,1,17.0,3,1,3,3.0,1,5.0,1,2.0,1,1,1,1.0,2,21833.0,7277.67,3.0,4.0,0,0
38.0,1,1,10.0,3,0,2,3.0,0,3.0,1,1.0,0,5,0,0.0,1,18306.0,9153.0,15.0,2.0,0,0
35.0,0,1,9.0,2,1,3,5.0,1,3.0,1,3.0,0,4,0,2.0,2,28225.0,9408.33,20.0,5.0,0,0
25.0,0,3,20.0,2,0,4,4.0,0,4.0,0,3.0,0,1,0,1.0,1,20711.0,5177.75,4.0,5.0,0,0
38.0,1,1,10.0,2,1,3,4.0,3,3.0,0,3.0,0,2,1,1.0,3,28112.0,9370.67,8.0,4.0,0,0
38.0,1,1,28.0,2,1,4,2.0,0,5.0,1,3.0,1,3,1,1.0,1,22242.0,5560.5,6.0,5.0,0,0
41.0,1,1,15.0,2,1,3,3.0,0,5.0,0,3.0,0,2,0,2.0,1,17238.0,5746.0,6.0,5.0,0,0
36.0,1,1,22.0,2,0,2,1.0,0,5.0,2,2.0,0,2,1,0.0,1,17743.0,8871.5,2.0,2.0,0,1
35.0,1,1,24.0,2,1,2,1.0,1,5.0,1,2.0,0,3,0,1.0,2,20208.0,10104.0,3.0,3.0,0,0
36.0,0,3,14.0,2,1,3,4.0,3,5.0,2,2.0,0,2,0,2.0,3,22587.0,7529.0,8.0,5.0,0,0
35.0,1,1,9.0,3,1,4,2.0,0,3.0,1,2.0,1,1,0,2.0,1,21610.0,5402.5,2.0,6.0,0,0
46.0,1,3,9.0,2,1,4,4.0,1,4.0,0,2.0,0,5,1,1.0,2,23483.0,5870.75,20.0,5.0,0,0
34.0,0,3,23.0,2,0,3,4.0,1,3.0,1,3.0,1,1,0,1.0,2,24046.0,8015.33,4.0,4.0,0,0
28.0,1,3,16.0,3,1,3,3.0,0,4.0,0,2.0,0,5,1,1.0,1,16052.0,5350.67,15.0,4.0,0,0
36.0,1,1,21.0,2,1,3,5.0,0,4.0,1,3.0,1,5,1,2.0,1,22421.0,7473.67,25.0,5.0,0,1
48.0,0,1,23.0,3,1,4,2.0,1,3.0,1,3.0,1,1,1,1.0,2,23745.0,5936.25,2.0,5.0,0,0
38.0,0,3,7.0,3,1,3,6.0,1,3.0,1,3.0,0,1,0,2.0,2,28203.0,9401.0,6.0,5.0,0,0
36.0,0,3,17.0,1,0,3,3.0,3,3.0,0,1.0,0,5,0,0.0,3,24738.0,8246.0,15.0,3.0,0,0
38.0,0,1,16.0,3,1,3,3.0,0,3.0,0,1.0,0,5,0,2.0,1,17684.0,5894.67,15.0,5.0,0,0
55.0,1,1,14.0,3,0,4,4.0,1,3.0,1,6.0,0,3,1,2.0,2,25532.0,6383.0,12.0,6.0,1,0
23.0,1,1,26.0,3,1,4,4.0,0,3.0,0,3.0,0,2,0,2.0,1,21001.0,5250.25,8.0,6.0,0,0
30.0,1,2,20.0,2,1,3,5.0,0,5.0,1,6.0,1,5,1,2.0,1,21013.0,7004.33,25.0,5.0,1,1
35.0,1,3,24.0,3,1,3,3.0,1,5.0,1,1.0,0,3,0,0.0,2,17144.0,5714.67,9.0,3.0,0,0
23.0,0,1,10.0,2,1,3,5.0,0,3.0,1,2.0,1,3,0,2.0,1,21531.0,7177.0,15.0,5.0,0,1
40.0,1,3,28.0,3,1,3,4.0,1,3.0,1,3.0,1,3,1,0.0,2,21380.0,7126.67,12.0,3.0,0,1
34.0,0,3,10.0,3,0,3,3.0,1,3.0,0,1.0,0,2,1,0.0,2,21538.0,7179.33,6.0,3.0,0,0
56.0,0,1,25.0,3,1,4,4.0,1,4.0,1,5.0,1,5,1,2.0,2,25063.0,6265.75,20.0,6.0,1,0
29.0,0,1,9.0,2,1,3,5.0,0,3.0,0,3.0,1,4,1,1.0,1,22545.0,7515.0,20.0,4.0,0,0
54.0,1,2,25.0,3,1,2,3.0,3,4.0,0,3.0,0,3,1,0.0,3,25725.0,12862.5,9.0,2.0,0,0
34.0,1,3,34.0,3,0,3,4.0,1,3.0,1,2.0,0,5,1,0.0,2,21712.0,7237.33,20.0,3.0,0,0
46.0,1,3,10.0,3,0,2,4.0,2,4.0,0,3.0,0,5,1,0.0,4,33789.0,16894.5,20.0,2.0,0,0
35.0,0,1,24.0,2,1,2,3.0,3,3.0,2,3.0,0,3,0,0.0,3,24362.0,12181.0,9.0,2.0,0,0
36.0,0,1,11.0,2,1,3,4.0,1,3.0,2,3.0,1,1,1,2.0,2,22927.0,7642.33,4.0,5.0,0,0
50.0,1,1,7.0,1,0,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0,7419.33,16.0,4.0,1,0
39.0,1,1,7.0,1,0,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,32260.0,8065.0,16.0,7.0,0,0
24.0,1,1,23.0,2,1,3,4.0,0,4.0,0,2.0,0,3,1,1.0,1,17127.0,5709.0,12.0,4.0,0,0
34.0,1,3,16.0,3,0,4,4.0,1,5.0,2,2.0,1,3,0,2.0,2,26902.0,6725.5,12.0,6.0,0,1
58.0,1,1,15.0,3,0,3,4.0,0,4.0,1,5.0,1,1,1,1.0,1,18346.0,6115.33,4.0,4.0,1,0
35.0,1,1,6.0,2,0,2,1.0,0,3.0,2,4.0,0,3,0,0.0,1,17506.0,8753.0,3.0,2.0,1,0
29.0,1,1,7.0,3,0,4,4.0,0,5.0,1,3.0,0,1,1,1.0,1,22269.0,5567.25,4.0,5.0,0,0
43.0,0,1,16.0,2,0,2,3.0,0,3.0,2,1.0,0,5,0,0.0,1,17455.0,8727.5,15.0,2.0,0,0
31.0,1,1,32.0,2,1,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17911.0,8955.5,9.0,3.0,0,0
36.0,1,1,30.0,3,0,2,4.0,0,5.0,0,5.0,1,4,1,1.0,1,22692.0,11346.0,16.0,3.0,1,0
40.0,1,3,22.0,3,1,4,4.0,4,5.0,2,2.0,0,1,1,3.0,0,32019.0,8004.75,4.0,7.0,0,0
42.0,1,1,8.0,3,0,2,4.0,0,5.0,1,1.0,1,4,1,0.0,1,17593.0,8796.5,16.0,2.0,0,0
29.0,1,3,16.0,2,1,3,3.0,0,3.0,2,2.0,0,4,1,0.0,1,17642.0,5880.67,12.0,3.0,0,0
53.0,1,1,8.0,3,1,2,1.0,4,4.0,2,5.0,0,1,1,0.0,0,31598.0,15799.0,1.0,2.0,1,0
30.0,0,3,9.0,2,1,3,4.0,1,3.0,2,3.0,0,1,0,2.0,2,23232.0,7744.0,4.0,5.0,0,0
40.0,1,1,13.0,3,1,3,5.0,3,5.0,1,6.0,0,4,1,1.0,3,28669.0,9556.33,20.0,4.0,1,0
49.0,0,1,11.0,3,1,3,5.0,4,3.0,1,4.0,0,5,1,2.0,0,33880.0,11293.33,25.0,5.0,1,0
28.0,1,1,22.0,3,1,3,2.0,1,5.0,2,1.0,0,5,0,2.0,2,20661.0,6887.0,10.0,5.0,0,0
24.0,1,1,24.0,2,1,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17774.0,8887.0,12.0,2.0,0,0
35.0,0,1,26.0,3,0,3,4.0,1,4.0,1,6.0,0,3,1,1.0,2,23122.0,7707.33,12.0,4.0,1,0
28.0,1,3,9.0,2,1,4,4.0,1,3.0,2,3.0,1,4,1,3.0,2,23156.0,5789.0,16.0,7.0,0,0
30.0,1,1,26.0,1,1,3,4.0,1,3.0,1,6.0,0,5,0,1.0,2,22940.0,7646.67,20.0,4.0,1,0
39.0,1,3,9.0,3,0,2,3.0,1,3.0,1,5.0,1,4,1,1.0,2,20238.0,10119.0,12.0,3.0,1,1
30.0,1,1,8.0,3,0,2,4.0,1,3.0,2,6.0,1,1,1,1.0,2,21877.0,10938.5,4.0,3.0,1,0
37.0,1,1,19.0,3,0,3,5.0,3,3.0,2,2.0,0,2,1,1.0,3,27536.0,9178.67,10.0,4.0,0,0
55.0,0,1,27.0,2,0,3,4.0,1,3.0,2,5.0,0,4,0,2.0,2,23547.0,7849.0,16.0,5.0,1,0
47.0,1,3,10.0,1,0,3,2.0,4,5.0,1,4.0,0,3,1,1.0,0,31903.0,10634.33,6.0,4.0,1,0
25.0,1,1,24.0,2,0,4,4.0,0,4.0,1,3.0,0,1,1,3.0,1,20888.0,5222.0,4.0,7.0,0,1
48.0,1,3,35.0,3,0,3,3.0,3,3.0,0,4.0,0,4,0,0.0,3,27504.0,9168.0,12.0,3.0,1,0
39.0,1,1,12.0,3,1,3,3.0,0,5.0,1,1.0,1,1,1,1.0,1,17404.0,5801.33,3.0,4.0,0,1
46.0,1,1,13.0,2,1,3,4.0,3,5.0,0,6.0,1,3,0,1.0,3,31923.0,10641.0,12.0,4.0,1,0
49.0,1,1,31.0,2,0,2,3.0,0,5.0,1,2.0,0,3,0,0.0,1,18211.0,9105.5,9.0,2.0,0,0
31.0,0,3,33.0,3,0,3,5.0,1,5.0,2,7.0,0,1,1,2.0,2,25374.0,8458.0,5.0,5.0,1,1
29.0,0,1,20.0,2,0,2,3.0,3,3.0,2,1.0,1,5,1,0.0,3,22553.0,11276.5,15.0,2.0,0,1
44.0,1,1,14.0,2,0,3,4.0,3,5.0,0,2.0,0,5,1,1.0,3,28663.0,9554.33,20.0,4.0,0,0
45.0,0,3,7.0,3,0,4,4.0,1,3.0,0,2.0,0,4,1,2.0,2,23446.0,5861.5,16.0,6.0,0,0
29.0,1,1,17.0,2,0,3,4.0,1,3.0,2,5.0,0,4,0,2.0,2,22338.0,7446.0,16.0,5.0,1,0
49.0,1,1,13.0,2,1,4,5.0,1,3.0,2,4.0,0,2,0,1.0,2,22918.0,5729.5,10.0,5.0,1,0
38.0,1,1,13.0,3,1,3,2.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0,8217.33,6.0,5.0,1,0
31.0,1,1,8.0,3,0,2,5.0,0,3.0,1,2.0,1,5,1,0.0,1,16129.0,8064.5,25.0,2.0,0,0
29.0,1,1,14.0,3,1,3,4.0,1,3.0,1,2.0,1,3,1,1.0,2,20056.0,6685.33,12.0,4.0,0,0
25.0,1,3,10.0,2,0,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23677.0,7892.33,16.0,4.0,0,0
39.0,1,3,17.0,3,1,4,5.0,3,3.0,1,2.0,1,3,1,1.0,3,27418.0,6854.5,15.0,5.0,0,0
49.0,1,3,23.0,2,0,4,4.0,1,3.0,1,2.0,0,4,1,1.0,2,25117.0,6279.25,16.0,5.0,0,0
